ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DAY_OF_WEEK,total_flights,delay_rate
10397,10994,2,38,2.631578947368421
10397,10994,3,30,6.666666666666667
10397,10994,4,34,0.0
10397,10994,5,34,5.88235294117647
10397,10994,6,28,14.285714285714285
10397,10994,7,34,8.823529411764707
10397,11003,1,5,20.0
10397,11003,2,5,0.0
10397,11003,3,4,25.0
10397,11003,4,4,0.0
10397,11003,5,4,0.0
10397,11003,6,4,0.0
10397,11003,7,4,0.0
10397,11042,1,51,5.88235294117647
10397,11042,2,44,4.545454545454546
10397,11042,3,35,8.571428571428571
10397,11042,4,42,4.761904761904762
10397,11042,5,41,7.317073170731707
10397,11042,6,32,21.875
10397,11042,7,42,7.142857142857142
10397,11057,1,64,7.8125
10397,11057,2,57,15.789473684210526
10397,11057,3,45,4.444444444444445
10397,11057,4,54,14.814814814814813
10397,11057,5,51,15.686274509803921
10397,11057,6,44,11.363636363636363
10397,11057,7,55,18.181818181818183
10397,11066,1,51,15.686274509803921
10397,11066,2,43,4.651162790697675
10397,11066,3,34,8.823529411764707
10397,11066,4,38,21.052631578947366
10397,11066,5,42,21.428571428571427
10397,11066,6,32,18.75
10397,11066,7,37,16.216216216216218
10397,11109,1,8,0.0
10397,11109,2,8,12.5
10397,11109,3,6,0.0
10397,11109,4,7,14.285714285714285
10397,11109,5,8,0.0
10397,11109,6,4,25.0
10397,11109,7,8,0.0
10397,11146,1,6,16.666666666666664
10397,11146,2,6,0.0
10397,11146,3,4,50.0
10397,11146,4,6,0.0
10397,11146,5,6,33.33333333333333
10397,11146,6,6,0.0
10397,11146,7,6,0.0
10397,11193,1,46,8.695652173913043
10397,11193,2,38,0.0
10397,11193,3,34,2.941176470588235
10397,11193,4,38,5.263157894736842
10397,11193,5,38,7.894736842105263
10397,11193,6,32,0.0
10397,11193,7,38,15.789473684210526
10397,11252,1,20,0.0
10397,11252,2,20,0.0
10397,11252,3,16,0.0
10397,11252,4,16,6.25
10397,11252,5,16,0.0
10397,11252,6,16,0.0
10397,11252,7,16,12.5
10397,11259,1,53,5.660377358490567
10397,11259,2,50,8.0
10397,11259,3,40,20.0
10397,11259,4,43,9.30232558139535
10397,11259,5,43,18.6046511627907
10397,11259,6,32,9.375
10397,11259,7,44,22.727272727272727
10397,11267,1,21,0.0
10397,11267,2,21,9.523809523809524
10397,11267,3,16,18.75
10397,11267,4,18,11.11111111111111
10397,11267,5,18,22.22222222222222
10397,11267,6,15,6.666666666666667
10397,11267,7,18,5.555555555555555
10397,11278,1,104,12.5
10397,11278,2,99,15.151515151515152
10397,11278,3,83,34.93975903614458
10397,11278,4,84,27.710843373493976
10397,11278,5,83,16.867469879518072
10397,11278,6,60,18.64406779661017
10397,11278,7,79,16.455696202531644
10397,11292,1,77,23.376623376623375
10397,11292,2,71,16.901408450704224
10397,11292,3,57,14.035087719298245
10397,11292,4,63,22.22222222222222
10397,11292,5,63,16.129032258064516
10397,11292,6,52,17.307692307692307
10397,11292,7,67,17.91044776119403
10397,11298,1,90,17.045454545454543
10397,11298,2,85,10.588235294117647
10397,11298,3,68,28.35820895522388
10397,11298,4,79,13.924050632911392
10397,11298,5,72,21.428571428571427
10397,11298,6,70,17.391304347826086
10397,11298,7,80,21.25
10397,11423,1,20,15.0
10397,11423,2,19,5.263157894736842
10397,11423,3,15,13.333333333333334
10397,11423,4,15,6.666666666666667
10397,11423,5,15,6.666666666666667
10397,11423,6,12,16.666666666666664
10397,11423,7,16,12.5
10397,11433,1,73,4.166666666666666
10397,11433,2,63,12.698412698412698
10397,11433,3,50,12.0
10397,11433,4,59,11.864406779661017
10397,11433,5,62,17.741935483870968
10397,11433,6,52,11.538461538461538
10397,11433,7,62,16.129032258064516
10397,11481,1,33,12.121212121212121
10397,11481,2,30,6.666666666666667
10397,11481,3,24,4.166666666666666
10397,11481,4,27,22.22222222222222
10397,11481,5,27,18.51851851851852
10397,11481,6,24,8.333333333333332
10397,11481,7,27,11.11111111111111
10397,11540,1,10,40.0
10397,11540,2,10,20.0
10397,11540,3,8,12.5
10397,11540,4,8,12.5
10397,11540,5,8,0.0
10397,11540,6,8,25.0
10397,11540,7,8,12.5
10397,11618,1,90,12.222222222222221
10397,11618,2,88,13.636363636363635
10397,11618,3,70,14.285714285714285
10397,11618,4,72,28.169014084507044
10397,11618,5,72,13.88888888888889
10397,11618,6,56,30.357142857142854
10397,11618,7,72,8.333333333333332
10397,11624,1,20,0.0
10397,11624,2,20,5.0
10397,11624,3,16,6.25
10397,11624,4,16,12.5
10397,11624,5,16,0.0
10397,11624,6,16,6.25
10397,11624,7,16,6.25
10397,11638,1,1,0.0
10397,11638,4,1,0.0
10397,11638,5,1,0.0
10397,11638,6,1,0.0
10397,11638,7,1,0.0
10397,11697,1,78,12.82051282051282
10397,11697,2,70,8.571428571428571
10397,11697,3,56,19.642857142857142
10397,11697,4,67,20.8955223880597
10397,11697,5,63,17.46031746031746
10397,11697,6,56,10.714285714285714
10397,11697,7,63,15.873015873015872
10397,11775,1,5,20.0
10397,11775,2,5,20.0
10397,11775,3,4,50.0
10397,11775,4,4,0.0
10397,11775,5,4,25.0
10397,11775,6,4,25.0
10397,11775,7,4,0.0
10397,11823,1,15,0.0
10397,11823,2,14,14.285714285714285
10397,11823,3,11,18.181818181818183
10397,11823,4,11,9.090909090909092
10397,11823,5,11,18.181818181818183
10397,11823,6,8,0.0
10397,11823,7,12,8.333333333333332
10397,11884,1,5,0.0
10397,11884,2,5,20.0
10397,11884,3,4,0.0
10397,11884,4,7,0.0
10397,11884,5,7,28.57142857142857
10397,11884,6,4,0.0
10397,11884,7,7,0.0
10397,11953,1,23,4.3478260869565215
10397,11953,2,23,8.695652173913043
10397,11953,3,18,5.555555555555555
10397,11953,4,19,10.526315789473683
10397,11953,5,19,0.0
10397,11953,6,16,12.5
10397,11953,7,19,5.263157894736842
10397,11973,1,18,16.666666666666664
10397,11973,2,18,0.0
10397,11973,3,14,7.142857142857142
10397,11973,4,15,20.0
10397,11973,5,15,13.333333333333334
10397,11973,6,12,16.666666666666664
10397,11973,7,15,13.333333333333334
10397,11977,1,5,20.0
10397,11977,2,5,0.0
10397,11977,3,4,0.0
10397,11977,4,4,25.0
10397,11977,5,4,25.0
10397,11977,6,4,0.0
10397,11977,7,4,0.0
10397,11986,1,20,0.0
10397,11986,2,18,0.0
10397,11986,3,15,13.333333333333334
10397,11986,4,15,6.666666666666667
10397,11986,5,15,26.666666666666668
10397,11986,6,12,8.333333333333332
10397,11986,7,16,6.25
10397,11995,1,41,7.317073170731707
10397,11995,2,38,7.894736842105263
10397,11995,3,30,6.666666666666667
10397,11995,4,34,11.76470588235294
10397,11995,5,34,0.0
10397,11995,6,28,10.714285714285714
10397,11995,7,34,11.76470588235294
10397,11996,1,41,4.878048780487805
10397,11996,2,38,2.631578947368421
10397,11996,3,30,6.666666666666667
10397,11996,4,34,11.76470588235294
10397,11996,5,33,6.0606060606060606
10397,11996,6,28,14.285714285714285
10397,11996,7,34,29.411764705882355
10397,12124,1,5,0.0
10397,12124,2,5,20.0
10397,12124,3,4,0.0
10397,12124,4,4,50.0
10397,12124,5,4,0.0
10397,12124,6,4,0.0
10397,12124,7,4,0.0
10397,12173,1,5,40.0
10397,12173,2,5,40.0
10397,12173,3,4,0.0
10397,12173,4,4,50.0
10397,12173,5,4,25.0
10397,12173,6,4,25.0
10397,12173,7,4,25.0
10397,12191,1,45,13.333333333333334
10397,12191,2,40,12.5
10397,12191,3,32,12.5
10397,12191,4,36,2.7777777777777777
10397,12191,5,37,16.216216216216218
10397,12191,6,28,14.285714285714285
10397,12191,7,32,12.5
10397,12197,1,10,10.0
10397,12197,2,10,10.0
10397,12197,3,8,0.0
10397,12197,4,8,25.0
10397,12197,5,8,25.0
10397,12197,6,8,12.5
10397,12197,7,8,0.0
10397,12217,1,29,3.4482758620689653
10397,12217,2,26,7.6923076923076925
10397,12217,3,21,0.0
10397,12217,4,25,12.0
10397,12217,5,26,7.6923076923076925
10397,12217,6,20,25.0
10397,12217,7,26,11.538461538461538
10397,12264,1,56,19.642857142857142
10397,12264,2,48,10.416666666666668
10397,12264,3,38,15.789473684210526
10397,12264,4,46,17.391304347826086
10397,12264,5,46,21.73913043478261
10397,12264,6,35,17.142857142857142
10397,12264,7,46,17.391304347826086
10397,12266,1,67,19.402985074626866
10397,12266,2,59,8.47457627118644
10397,12266,3,46,10.869565217391305
10397,12266,4,55,10.909090909090908
10397,12266,5,55,14.814814814814813
10397,12266,6,48,10.416666666666668
10397,12266,7,54,20.37037037037037
10397,12278,1,20,15.0
10397,12278,2,19,5.263157894736842
10397,12278,3,15,6.666666666666667
10397,12278,4,15,13.333333333333334
10397,12278,5,15,0.0
10397,12278,6,12,16.666666666666664
10397,12278,7,16,0.0
10397,12323,1,20,0.0
10397,12323,2,20,0.0
10397,12323,3,16,6.25
10397,12323,4,16,18.75
10397,12323,5,15,6.666666666666667
10397,12323,6,12,16.666666666666664
10397,12323,7,15,33.33333333333333
10397,12339,1,51,1.9607843137254901
10397,12339,2,43,9.30232558139535
10397,12339,3,34,11.76470588235294
10397,12339,4,38,15.789473684210526
10397,12339,5,42,7.142857142857142
10397,12339,6,32,9.375
10397,12339,7,38,7.894736842105263
10397,12441,1,5,20.0
10397,12441,2,5,40.0
10397,12441,3,4,0.0
10397,12441,4,4,0.0
10397,12441,5,4,0.0
10397,12441,6,4,25.0
10397,12441,7,4,25.0
10397,12448,1,30,20.0
10397,12448,2,30,6.666666666666667
10397,12448,3,24,4.166666666666666
10397,12448,4,24,8.333333333333332
10397,12448,5,24,12.5
10397,12448,6,20,10.0
10397,12448,7,24,8.333333333333332
10397,12451,1,51,11.76470588235294
10397,12451,2,45,8.88888888888889
10397,12451,3,38,15.789473684210526
10397,12451,4,46,17.391304347826086
10397,12451,5,41,19.51219512195122
10397,12451,6,36,22.22222222222222
10397,12451,7,46,10.869565217391305
10397,12478,1,65,10.76923076923077
10397,12478,2,65,12.307692307692308
10397,12478,3,52,9.615384615384617
10397,12478,4,49,28.57142857142857
10397,12478,5,52,17.307692307692307
10397,12478,6,49,16.666666666666664
10397,12478,7,55,14.545454545454545
10397,12889,1,70,20.0
10397,12889,2,59,10.16949152542373
10397,12889,3,47,14.893617021276595
10397,12889,4,54,24.074074074074073
10397,12889,5,58,29.310344827586203
10397,12889,6,47,21.27659574468085
10397,12889,7,54,16.666666666666664
10397,12892,1,78,15.384615384615385
10397,12892,2,70,11.428571428571429
10397,12892,3,56,17.857142857142858
10397,12892,4,64,18.75
10397,12892,5,64,21.875
10397,12892,6,58,20.689655172413794
10397,12892,7,65,16.923076923076923
10397,12945,1,33,12.121212121212121
10397,12945,2,30,10.0
10397,12945,3,24,0.0
10397,12945,4,27,3.7037037037037033
10397,12945,5,27,18.51851851851852
10397,12945,6,24,0.0
10397,12945,7,27,11.11111111111111
10397,12951,1,5,0.0
10397,12951,2,5,0.0
10397,12951,3,4,50.0
10397,12951,4,4,25.0
10397,12951,5,4,0.0
10397,12951,6,1,0.0
10397,12951,7,4,0.0
10397,12953,1,128,7.8125
10397,12953,2,129,8.527131782945736
10397,12953,3,107,13.084112149532709
10397,12953,4,108,23.364485981308412
10397,12953,5,108,10.185185185185185
10397,12953,6,64,18.75
10397,12953,7,100,15.0
10397,12992,1,33,9.090909090909092
10397,12992,2,30,3.3333333333333335
10397,12992,3,24,8.333333333333332
10397,12992,4,27,7.4074074074074066
10397,12992,5,27,14.814814814814813
10397,12992,6,24,0.0
10397,12992,7,27,18.51851851851852
10397,13198,1,53,5.660377358490567
10397,13198,2,45,11.11111111111111
10397,13198,3,36,13.88888888888889
10397,13198,4,43,9.30232558139535
10397,13198,5,43,16.27906976744186
10397,13198,6,32,6.25
10397,13198,7,39,5.128205128205128
10397,13204,1,99,21.21212121212121
10397,13204,2,80,13.750000000000002
10397,13204,3,70,14.285714285714285
10397,13204,4,82,25.609756097560975
10397,13204,5,79,22.78481012658228
10397,13204,6,72,22.22222222222222
10397,13204,7,81,24.691358024691358
10397,13230,1,14,7.142857142857142
10397,13230,2,14,7.142857142857142
10397,13230,3,11,9.090909090909092
10397,13230,4,11,27.27272727272727
10397,13230,5,11,0.0
10397,13230,6,8,12.5
10397,13230,7,12,16.666666666666664
10397,13232,1,53,13.20754716981132
10397,13232,2,48,6.25
10397,13232,3,38,2.631578947368421
10397,13232,4,43,6.976744186046512
10397,13232,5,43,13.953488372093023
10397,13232,6,28,17.857142857142858
10397,13232,7,39,7.6923076923076925
10397,13244,1,46,13.043478260869565
10397,13244,2,43,9.30232558139535
10397,13244,3,34,14.705882352941178
10397,13244,4,38,15.789473684210526
10397,13244,5,38,0.0
10397,13244,6,32,12.5
10397,13244,7,38,13.157894736842104
10397,13277,1,10,10.0
10397,13277,2,10,10.0
10397,13277,3,8,25.0
10397,13277,4,8,0.0
10397,13277,5,8,0.0
10397,13277,6,8,0.0
10397,13277,7,8,25.0
10397,13303,1,78,23.076923076923077
10397,13303,2,61,11.475409836065573
10397,13303,3,48,22.916666666666664
10397,13303,4,59,27.11864406779661
10397,13303,5,63,20.634920634920633
10397,13303,6,53,15.09433962264151
10397,13303,7,59,16.94915254237288
10397,13342,1,33,18.181818181818183
10397,13342,2,29,0.0
10397,13342,3,23,4.3478260869565215
10397,13342,4,26,11.538461538461538
10397,13342,5,26,7.6923076923076925
10397,13342,6,23,4.3478260869565215
10397,13342,7,27,11.11111111111111
10397,13360,1,20,10.0
10397,13360,2,20,20.0
10397,13360,3,16,12.5
10397,13360,4,16,12.5
10397,13360,5,16,12.5
10397,13360,6,16,18.75
10397,13360,7,16,6.25
10397,13422,1,13,7.6923076923076925
10397,13422,2,13,7.6923076923076925
10397,13422,3,10,30.0
10397,13422,4,11,27.27272727272727
10397,13422,5,11,27.27272727272727
10397,13422,6,9,0.0
10397,13422,7,11,27.27272727272727
10397,13485,1,15,6.666666666666667
10397,13485,2,14,7.142857142857142
10397,13485,3,11,9.090909090909092
10397,13485,4,11,27.27272727272727
10397,13485,5,11,9.090909090909092
10397,13485,6,8,12.5
10397,13485,7,12,8.333333333333332
10397,13487,1,55,10.909090909090908
10397,13487,2,45,8.88888888888889
10397,13487,3,37,5.405405405405405
10397,13487,4,43,23.25581395348837
10397,13487,5,40,7.5
10397,13487,6,38,15.789473684210526
10397,13487,7,45,11.11111111111111
10397,13495,1,57,8.771929824561402
10397,13495,2,45,15.555555555555555
10397,13495,3,36,5.555555555555555
10397,13495,4,43,13.953488372093023
10397,13495,5,47,10.638297872340425
10397,13495,6,33,15.151515151515152
10397,13495,7,43,11.627906976744185
10397,13577,1,20,5.0
10397,13577,2,20,10.0
10397,13577,3,16,6.25
10397,13577,4,16,18.75
10397,13577,5,16,12.5
10397,13577,6,12,8.333333333333332
10397,13577,7,16,6.25
10397,13851,1,23,8.695652173913043
10397,13851,2,23,4.3478260869565215
10397,13851,3,18,5.555555555555555
10397,13851,4,19,21.052631578947366
10397,13851,5,20,10.0
10397,13851,6,16,12.5
10397,13851,7,21,4.761904761904762
10397,13871,1,23,4.3478260869565215
10397,13871,2,23,13.043478260869565
10397,13871,3,18,0.0
10397,13871,4,19,26.31578947368421
10397,13871,5,19,5.263157894736842
10397,13871,6,16,6.25
10397,13871,7,19,5.263157894736842
10397,13891,1,13,23.076923076923077
10397,13891,2,13,23.076923076923077
10397,13891,3,10,20.0
10397,13891,4,11,18.181818181818183
10397,13891,5,11,0.0
10397,13891,6,8,25.0
10397,13891,7,11,9.090909090909092
10397,13930,1,97,11.34020618556701
10397,13930,2,85,10.588235294117647
10397,13930,3,68,13.23529411764706
10397,13930,4,74,12.162162162162163
10397,13930,5,79,20.253164556962027
10397,13930,6,63,29.03225806451613
10397,13930,7,75,16.0
10397,13931,1,46,4.3478260869565215
10397,13931,2,38,10.526315789473683
10397,13931,3,30,10.0
10397,13931,4,38,15.789473684210526
10397,13931,5,37,27.027027027027028
10397,13931,6,28,14.285714285714285
10397,13931,7,36,16.666666666666664
10397,14027,1,51,11.76470588235294
10397,14027,2,43,9.30232558139535
10397,14027,3,34,11.76470588235294
10397,14027,4,38,26.31578947368421
10397,14027,5,42,14.285714285714285
10397,14027,6,35,8.571428571428571
10397,14027,7,38,21.052631578947366
10397,14057,1,25,12.0
10397,14057,2,24,0.0
10397,14057,3,19,0.0
10397,14057,4,19,0.0
10397,14057,5,19,15.789473684210526
10397,14057,6,19,10.526315789473683
10397,14057,7,20,10.0
10397,14100,1,84,11.904761904761903
10397,14100,2,61,8.19672131147541
10397,14100,3,48,18.75
10397,14100,4,65,34.375
10397,14100,5,68,13.23529411764706
10397,14100,6,44,9.30232558139535
10397,14100,7,66,13.636363636363635
10397,14107,1,55,21.818181818181817
10397,14107,2,44,9.090909090909092
10397,14107,3,35,28.57142857142857
10397,14107,4,38,23.684210526315788
10397,14107,5,39,23.076923076923077
10397,14107,6,35,25.71428571428571
10397,14107,7,45,17.77777777777778
10397,14122,1,41,9.75609756097561
10397,14122,2,38,7.894736842105263
10397,14122,3,30,3.3333333333333335
10397,14122,4,34,11.76470588235294
10397,14122,5,34,14.705882352941178
10397,14122,6,24,12.5
10397,14122,7,34,14.705882352941178
10397,14193,1,38,0.0
10397,14193,2,35,5.714285714285714
10397,14193,3,28,14.285714285714285
10397,14193,4,31,6.451612903225806
10397,14193,5,31,19.35483870967742
10397,14193,6,28,10.714285714285714
10397,14193,7,31,9.67741935483871
10397,14307,1,15,20.0
10397,14307,2,14,0.0
10397,14307,3,11,9.090909090909092
10397,14307,4,11,9.090909090909092
10397,14307,5,11,9.090909090909092
10397,14307,6,8,0.0
10397,14307,7,12,16.666666666666664
10397,14321,1,10,0.0
10397,14321,2,10,0.0
10397,14321,3,8,12.5
10397,14321,4,8,25.0
10397,14321,5,8,12.5
10397,14321,6,9,11.11111111111111
10397,14321,7,8,12.5
10397,14457,6,1,0.0
10397,14492,1,71,5.633802816901409
10397,14492,2,59,6.779661016949152
10397,14492,3,50,4.0
10397,14492,4,58,12.068965517241379
10397,14492,5,57,12.280701754385964
10397,14492,6,48,12.5
10397,14492,7,58,8.620689655172415
10397,14524,1,36,16.666666666666664
10397,14524,2,33,9.090909090909092
10397,14524,3,26,19.230769230769234
10397,14524,4,30,13.333333333333334
10397,14524,5,30,16.666666666666664
10397,14524,6,24,29.166666666666668
10397,14524,7,30,26.666666666666668
10397,14570,1,5,40.0
10397,14570,4,4,50.0
10397,14570,5,4,0.0
10397,14570,6,4,50.0
10397,14570,7,4,0.0
10397,14574,1,5,0.0
10397,14574,2,5,0.0
10397,14574,3,4,25.0
10397,14574,4,4,25.0
10397,14574,5,4,0.0
10397,14574,6,4,0.0
10397,14574,7,4,0.0
10397,14576,1,15,13.333333333333334
10397,14576,2,14,7.142857142857142
10397,14576,3,11,18.181818181818183
10397,14576,4,11,18.181818181818183
10397,14576,5,11,18.181818181818183
10397,14576,6,8,25.0
10397,14576,7,12,25.0
10397,14635,1,33,18.181818181818183
10397,14635,2,30,3.3333333333333335
10397,14635,3,24,4.166666666666666
10397,14635,4,31,19.35483870967742
10397,14635,5,27,11.11111111111111
10397,14635,6,24,12.5
10397,14635,7,31,16.129032258064516
10397,14679,1,38,13.157894736842104
10397,14679,2,34,14.705882352941178
10397,14679,3,27,18.51851851851852
10397,14679,4,30,36.666666666666664
10397,14679,5,30,30.0
10397,14679,6,27,14.814814814814813
10397,14679,7,31,22.58064516129032
10397,14683,1,48,16.666666666666664
10397,14683,2,39,12.82051282051282
10397,14683,3,31,9.67741935483871
10397,14683,4,38,23.684210526315788
10397,14683,5,38,7.894736842105263
10397,14683,6,31,9.67741935483871
10397,14683,7,35,14.285714285714285
10397,14685,1,38,2.631578947368421
10397,14685,2,35,5.714285714285714
10397,14685,3,28,3.571428571428571
10397,14685,4,31,6.451612903225806
10397,14685,5,31,16.129032258064516
10397,14685,6,25,8.0
10397,14685,7,31,3.225806451612903
10397,14689,1,5,20.0
10397,14689,2,5,60.0
10397,14689,3,4,100.0
10397,14689,4,4,50.0
10397,14689,5,4,75.0
10397,14689,6,4,25.0
10397,14689,7,4,50.0
10397,14696,1,15,0.0
10397,14696,2,13,7.6923076923076925
10397,14696,3,10,10.0
10397,14696,4,11,18.181818181818183
10397,14696,5,11,0.0
10397,14696,6,8,25.0
10397,14696,7,13,15.384615384615385
10397,14730,1,38,2.631578947368421
10397,14730,2,35,5.714285714285714
10397,14730,3,28,10.714285714285714
10397,14730,4,31,3.225806451612903
10397,14730,5,31,0.0
10397,14730,6,28,14.285714285714285
10397,14730,7,31,9.67741935483871
10397,14747,1,49,14.285714285714285
10397,14747,2,43,6.976744186046512
10397,14747,3,34,17.647058823529413
10397,14747,4,39,7.6923076923076925
10397,14747,5,39,15.384615384615385
10397,14747,6,39,5.128205128205128
10397,14747,7,40,10.0
10397,14771,1,51,21.568627450980394
10397,14771,2,37,16.216216216216218
10397,14771,3,33,15.151515151515152
10397,14771,4,42,16.666666666666664
10397,14771,5,41,19.51219512195122
10397,14771,6,31,19.35483870967742
10397,14771,7,42,23.809523809523807
10397,14783,1,15,26.666666666666668
10397,14783,2,15,26.666666666666668
10397,14783,3,12,8.333333333333332
10397,14783,4,12,25.0
10397,14783,5,12,16.666666666666664
10397,14783,6,9,0.0
10397,14783,7,12,41.66666666666667
10397,14814,1,23,0.0
10397,14814,2,22,13.636363636363635
10397,14814,3,17,6.25
10397,14814,4,18,11.11111111111111
10397,14814,5,18,5.555555555555555
10397,14814,6,15,20.0
10397,14814,7,19,0.0
10397,14831,1,13,0.0
10397,14831,2,13,0.0
10397,14831,3,10,10.0
10397,14831,4,11,0.0
10397,14831,5,11,0.0
10397,14831,6,8,12.5
10397,14831,7,11,18.181818181818183
10397,14843,1,21,19.047619047619047
10397,14843,2,15,26.666666666666668
10397,14843,3,12,16.666666666666664
10397,14843,4,20,25.0
10397,14843,5,20,20.0
10397,14843,6,20,35.0
10397,14843,7,20,25.0
10397,14869,1,40,15.0
10397,14869,2,40,10.0
10397,14869,3,32,3.125
10397,14869,4,32,9.375
10397,14869,5,32,18.75
10397,14869,6,34,5.88235294117647
10397,14869,7,32,6.25
10397,14893,1,13,0.0
10397,14893,2,13,15.384615384615385
10397,14893,3,10,10.0
10397,14893,4,11,0.0
10397,14893,5,11,18.181818181818183
10397,14893,6,8,25.0
10397,14893,7,11,0.0
10397,14908,1,20,40.0
10397,14908,2,15,13.333333333333334
10397,14908,3,12,16.666666666666664
10397,14908,4,16,50.0
10397,14908,5,16,25.0
10397,14908,6,8,12.5
10397,14908,7,16,25.0
10397,14986,1,28,17.857142857142858
10397,14986,2,25,4.0
10397,14986,3,20,0.0
10397,14986,4,23,8.695652173913043
10397,14986,5,23,17.391304347826086
10397,14986,6,20,10.0
10397,14986,7,23,13.043478260869565
10397,15016,1,61,4.918032786885246
10397,15016,2,48,6.25
10397,15016,3,38,0.0
10397,15016,4,50,12.0
10397,15016,5,46,4.3478260869565215
10397,15016,6,28,3.571428571428571
10397,15016,7,46,19.565217391304348
10397,15024,1,5,0.0
10397,15024,2,5,20.0
10397,15024,3,4,0.0
10397,15024,4,4,25.0
10397,15024,5,4,25.0
10397,15024,6,8,25.0
10397,15024,7,4,0.0
10397,15096,1,20,25.0
10397,15096,2,14,7.142857142857142
10397,15096,3,11,9.090909090909092
10397,15096,4,11,9.090909090909092
10397,15096,5,15,26.666666666666668
10397,15096,6,8,0.0
10397,15096,7,12,16.666666666666664
10397,15249,1,25,4.0
10397,15249,2,25,8.0
10397,15249,3,20,5.0
10397,15249,4,20,30.0
10397,15249,5,20,10.0
10397,15249,6,17,11.76470588235294
10397,15249,7,19,5.263157894736842
10397,15304,1,77,12.987012987012985
10397,15304,2,56,12.5
10397,15304,3,46,10.869565217391305
10397,15304,4,66,21.21212121212121
10397,15304,5,65,13.846153846153847
10397,15304,6,56,26.785714285714285
10397,15304,7,67,25.37313432835821
10397,15323,1,16,6.25
10397,15323,2,16,12.5
10397,15323,3,13,15.384615384615385
10397,15323,4,14,14.285714285714285
10397,15323,5,14,28.57142857142857
10397,15323,6,7,0.0
10397,15323,7,14,21.428571428571427
10397,15356,1,5,0.0
10397,15356,4,4,0.0
10397,15356,5,4,0.0
10397,15356,7,4,50.0
10397,15370,1,23,8.695652173913043
10397,15370,2,23,4.3478260869565215
10397,15370,3,18,16.666666666666664
10397,15370,4,19,5.263157894736842
10397,15370,5,19,21.052631578947366
10397,15370,6,16,18.75
10397,15370,7,19,15.789473684210526
10397,15376,1,10,0.0
10397,15376,2,10,10.0
